,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,VWAP,Day_Perc_Change,Trend
423,TATAPOWER,EQ,2019-01-25,74.55,74.7,75.3,73.45,73.65,73.95,74.53,3724093,277563737.35,12694,1898450,50.98,2019,1,82.0147491432313,-1.66223404255319,Negative
424,TATAPOWER,EQ,2019-01-28,73.95,73.95,73.95,69.65,70.0,70.95,71.81,5766908,414092939.8,17135,2024405,35.1,2019,1,81.98867938971213,-4.828973843058337,Among top losers
425,TATAPOWER,EQ,2019-01-29,70.95,68.5,72.4,68.5,70.9,71.05,70.78,12562431,889192580.9,41506,4762338,37.91,2019,1,81.93282367517857,-3.9215686274509887,Among top losers
426,TATAPOWER,EQ,2019-01-30,71.05,71.2,71.5,67.9,68.25,68.15,68.83,4846733,333608004.45,18888,2134174,44.03,2019,1,81.90572415614167,-3.946441155743474,Among top losers
427,TATAPOWER,EQ,2019-01-31,68.15,68.45,72.0,67.9,71.2,71.3,70.29,7442257,523125269.35,38708,3153299,42.37,2019,1,81.87380068773648,0.3518648838845895,Slight or No change
428,TATAPOWER,EQ,2019-02-01,71.3,71.5,72.3,70.25,71.5,71.5,71.34,3343602,238534120.75,17233,1352078,40.44,2019,2,81.8597909293011,4.915627292736602,Among top gainers
429,TATAPOWER,EQ,2019-02-04,71.5,71.0,71.15,69.55,70.75,70.55,70.24,3028680,212743586.4,12722,1242302,41.02,2019,2,81.84597261102904,-1.051893408134641,Negative
430,TATAPOWER,EQ,2019-02-05,70.55,70.25,71.75,69.25,69.45,69.9,70.18,2916745,204711193.9,15256,1079966,37.03,2019,2,81.83193295423314,-2.237762237762231,Negative
431,TATAPOWER,EQ,2019-02-06,69.9,69.8,70.9,68.4,70.65,70.4,69.56,3066537,213306330.7,18015,1085990,35.41,2019,2,81.81782486814286,-0.2126151665485354,Slight or No change
432,TATAPOWER,EQ,2019-02-07,70.4,70.4,71.4,69.15,69.35,69.6,69.86,3536220,247032675.0,15094,667451,18.87,2019,2,81.80046222720588,-0.42918454935624295,Slight or No change
433,TATAPOWER,EQ,2019-02-08,69.6,69.05,70.35,68.05,68.2,68.75,69.34,2124482,147319105.25,21421,700393,32.97,2019,2,81.78932977249019,-2.343750000000011,Negative
434,TATAPOWER,EQ,2019-02-11,68.75,68.45,68.45,65.15,66.1,65.55,66.41,7041255,467630197.4,36905,3973055,56.43,2019,2,81.74354679425372,-5.818965517241381,Among top losers
435,TATAPOWER,EQ,2019-02-12,65.55,65.65,67.25,65.5,66.5,66.3,66.41,4213698,279823192.05,24979,1871619,44.42,2019,2,81.71753536439498,-3.563636363636369,Among top losers
436,TATAPOWER,EQ,2019-02-13,66.3,66.5,68.15,64.6,64.75,65.25,66.41,4469396,296805098.1,25032,1162354,26.01,2019,2,81.68816860409581,-0.4576659038901587,Slight or No change
437,TATAPOWER,EQ,2019-02-14,65.25,65.8,67.85,65.1,67.3,67.55,66.97,6828282,457290064.4,14305,3578211,52.4,2019,2,81.6497535395123,1.8853695324283493,Positive
438,TATAPOWER,EQ,2019-02-15,67.55,67.3,70.2,66.45,69.0,69.2,68.93,11110591,765889971.55,19933,5103578,45.93,2019,2,81.59495373197358,6.053639846743297,Among top gainers
439,TATAPOWER,EQ,2019-02-18,69.2,69.2,69.5,65.05,65.5,65.35,66.6,6717626,447385355.9,17532,2085504,31.05,2019,2,81.55183547888772,-3.2568467801628476,Among top losers
440,TATAPOWER,EQ,2019-02-19,65.35,65.9,67.15,65.65,66.0,65.9,66.3,2892850,191809397.55,10063,784062,27.1,2019,2,81.53396558702838,-4.7687861271676235,Among top losers
441,TATAPOWER,EQ,2019-02-20,65.9,66.45,67.95,65.8,67.7,66.9,66.54,5950455,395920545.7,13323,2701739,45.4,2019,2,81.49967900309204,2.371843917368044,Positive
442,TATAPOWER,EQ,2019-02-21,66.9,67.7,68.15,66.85,67.4,67.45,67.59,3283026,221906943.3,16692,1305199,39.76,2019,2,81.48154090686553,2.3520485584218376,Positive
443,TATAPOWER,EQ,2019-02-22,67.45,67.5,67.95,66.75,67.15,67.1,67.23,3078805,207001896.0,10264,1597721,51.89,2019,2,81.4641503654323,0.2989536621823552,Slight or No change
444,TATAPOWER,EQ,2019-02-25,67.1,67.1,67.45,66.4,66.65,66.55,66.83,3161336,211275537.8,14160,1275706,40.35,2019,2,81.44565530434258,-1.3343217197924417,Negative
445,TATAPOWER,EQ,2019-02-26,66.55,66.3,67.15,64.05,66.55,66.15,66.13,10552247,697833602.8,21952,4816382,45.64,2019,2,81.38260231980291,-1.41579731743664,Negative
446,TATAPOWER,EQ,2019-02-27,66.15,66.55,67.95,65.15,65.35,65.5,66.42,4724311,313779998.0,12133,1106461,23.42,2019,2,81.35334382569108,-1.577761081893314,Negative
447,TATAPOWER,EQ,2019-02-28,65.5,65.9,66.25,65.1,65.55,65.45,65.47,9665743,632787532.85,21959,4781194,49.47,2019,2,81.29362905922456,-1.0582010582010581,Negative
448,TATAPOWER,EQ,2019-03-01,65.45,66.0,67.75,65.6,67.2,67.05,67.09,11001198,738063306.0,21348,5547168,50.42,2019,3,81.23301594215361,2.366412213740454,Positive
449,TATAPOWER,EQ,2019-03-05,67.05,67.85,69.65,67.2,69.2,69.15,68.89,13327374,918158500.8,33585,6048325,45.38,2019,3,81.1710443339649,5.653170359052706,Among top gainers
450,TATAPOWER,EQ,2019-03-06,69.15,70.0,72.15,69.2,71.55,71.3,70.82,11046556,782371586.15,31075,2851172,25.81,2019,3,81.12925932263553,6.338553318419082,Among top gainers
451,TATAPOWER,EQ,2019-03-07,71.3,73.0,73.95,70.35,70.6,70.55,71.7,12534795,898800631.2,33312,2147540,17.13,2019,3,81.07868594839334,2.024584237165561,Positive
452,TATAPOWER,EQ,2019-03-08,70.55,70.45,70.75,68.85,70.15,70.0,69.79,6200799,432753673.55,15990,1926441,31.07,2019,3,81.05254872053847,-1.8232819074333717,Negative
453,TATAPOWER,EQ,2019-03-11,70.0,71.2,72.1,70.3,71.8,71.7,71.44,5319324,379987013.8,21453,1597778,30.04,2019,3,81.0336587195908,1.6300496102055417,Positive
454,TATAPOWER,EQ,2019-03-12,71.7,72.1,74.0,71.95,73.2,73.35,72.91,8901828,649058450.95,37042,4039006,45.37,2019,3,81.00777496016651,4.785714285714282,Among top gainers
455,TATAPOWER,EQ,2019-03-13,73.35,73.0,74.45,72.15,74.15,73.8,73.67,7408808,545798094.25,21856,1878915,25.36,2019,3,80.98762316551363,2.9288702928870203,Positive
456,TATAPOWER,EQ,2019-03-14,73.8,74.15,74.15,72.75,73.0,73.05,73.2,3962991,290095498.85,13310,1449622,36.58,2019,3,80.97577015335462,-0.4089979550102263,Slight or No change
457,TATAPOWER,EQ,2019-03-15,73.05,73.0,74.75,72.8,73.65,73.8,73.89,7751928,572780389.35,21999,3314258,42.75,2019,3,80.9548710953763,0.0,Slight or No change
458,TATAPOWER,EQ,2019-03-18,73.8,74.1,74.7,72.7,73.0,73.05,73.24,5296795,387959518.75,11954,2693146,50.84,2019,3,80.93917133535462,0.0,Slight or No change
459,TATAPOWER,EQ,2019-03-19,73.05,73.45,74.3,72.7,73.15,73.0,73.17,5567624,407390654.3,14625,2047689,36.78,2019,3,80.92263175731499,-1.0840108401083959,Negative
460,TATAPOWER,EQ,2019-03-20,73.0,73.2,73.85,71.7,72.1,72.05,72.38,5050030,365513036.45,15309,2587121,51.23,2019,3,80.90589752117312,-1.3689253935660561,Negative
461,TATAPOWER,EQ,2019-03-22,72.05,73.0,73.8,72.0,72.25,72.55,72.97,3913385,285576558.05,19546,1129928,28.87,2019,3,80.8937028278905,-0.6164383561643838,Slight negative
462,TATAPOWER,EQ,2019-03-25,72.55,72.45,73.15,70.55,72.1,71.9,72.13,4332510,312493937.0,10833,1203149,27.77,2019,3,80.8791950072495,-0.2081887578070707,Slight or No change
463,TATAPOWER,EQ,2019-03-26,71.9,72.45,73.0,70.85,71.55,71.3,71.62,3789439,271417625.75,10191,1677607,44.27,2019,3,80.86569867729,-1.7229496898690577,Negative
464,TATAPOWER,EQ,2019-03-27,71.3,71.45,72.9,71.1,71.3,71.4,72.14,4812399,347157152.15,15797,1761006,36.59,2019,3,80.84879233395124,-0.6954102920723182,Slight negative
465,TATAPOWER,EQ,2019-03-28,71.4,71.9,72.65,71.1,71.5,71.55,71.69,9265724,664268995.0,19452,4264255,46.02,2019,3,80.81692465941607,0.3506311360448766,Slight or No change
466,TATAPOWER,EQ,2019-03-29,71.55,72.4,74.55,72.0,73.65,73.8,73.58,9504154,699352340.75,30402,2415601,25.42,2019,3,80.79234472271432,3.361344537815114,Among top gainers
467,TATAPOWER,EQ,2019-04-01,73.8,74.2,76.0,73.7,74.3,74.4,74.9,7267624,544323445.2,21065,1790779,24.64,2019,4,80.77526773129901,3.9832285115304122,Among top gainers
468,TATAPOWER,EQ,2019-04-02,74.4,75.5,77.0,73.1,74.3,74.05,75.12,12971969,974430592.0,36667,2179318,16.8,2019,4,80.7433517447872,0.3387533875338855,Slight or No change
469,TATAPOWER,EQ,2019-04-03,74.05,74.55,74.55,71.05,71.3,71.45,72.6,6417056,465894507.1,20503,2196045,34.22,2019,4,80.72158554398011,-3.9650537634408622,Among top losers
470,TATAPOWER,EQ,2019-04-04,71.45,71.5,72.4,70.25,70.65,70.75,70.97,6416069,455362006.1,22126,2280399,35.54,2019,4,80.69828898140733,-4.456448345712349,Among top losers
471,TATAPOWER,EQ,2019-04-05,70.75,71.0,72.7,70.5,72.4,71.95,71.77,7793935,559336553.85,20400,2782839,35.71,2019,4,80.67353142884807,0.6997900629811094,Slight positive
472,TATAPOWER,EQ,2019-04-08,71.95,73.0,73.55,70.75,71.8,71.9,72.04,8540124,615243266.0,24801,2338701,27.38,2019,4,80.64640942400624,1.6254416961130724,Positive
473,TATAPOWER,EQ,2019-04-09,71.9,71.9,73.0,70.75,72.9,72.6,71.74,7591689,544624569.9,23973,2707383,35.66,2019,4,80.62435824096941,0.9034051424600342,Slight positive
474,TATAPOWER,EQ,2019-04-10,72.6,72.6,73.2,70.6,71.05,70.9,71.67,6360330,455842735.7,20322,2196951,34.54,2019,4,80.60208230492081,-1.3908205841446475,Negative
475,TATAPOWER,EQ,2019-04-11,70.9,71.4,73.15,70.6,73.15,72.7,72.06,9396530,677129774.45,24959,2913650,31.01,2019,4,80.5754298550086,0.13774104683197397,Slight or No change
476,TATAPOWER,EQ,2019-04-12,72.7,73.05,74.6,71.9,72.8,73.25,72.92,11615133,847001878.4,21035,3766965,32.43,2019,4,80.54501550853777,3.314527503526077,Among top gainers
477,TATAPOWER,EQ,2019-04-15,73.25,73.0,73.2,71.2,71.35,71.35,71.7,11147566,799314490.25,26922,4929088,44.22,2019,4,80.50852107815979,-1.8569463548830933,Negative
478,TATAPOWER,EQ,2019-04-16,71.35,71.75,71.95,71.1,71.4,71.45,71.46,8590291,613835578.75,15166,3369704,39.23,2019,4,80.48090048482801,-2.457337883959043,Negative
479,TATAPOWER,EQ,2019-04-18,71.45,71.75,71.75,70.0,70.5,70.55,70.66,7272249,513858216.45,27740,2957592,40.67,2019,4,80.45533196401853,-1.1212333566923527,Negative
480,TATAPOWER,EQ,2019-04-22,70.55,70.0,70.2,69.0,69.2,69.2,69.57,7738634,538409542.95,14789,2959866,38.25,2019,4,80.4245793092126,-3.14905528341497,Among top losers
481,TATAPOWER,EQ,2019-04-23,69.2,69.5,69.7,68.1,68.2,68.25,68.81,4138151,284752931.85,16938,1138209,27.51,2019,4,80.40681753970163,-3.26009922041105,Among top losers
482,TATAPOWER,EQ,2019-04-24,68.25,68.35,68.5,67.5,67.65,67.8,67.98,7350305,499642441.95,19413,3330942,45.32,2019,4,80.37423290970595,-2.0231213872832443,Negative
483,TATAPOWER,EQ,2019-04-25,67.8,68.0,69.55,67.4,67.85,67.7,68.47,6836123,468056860.9,16795,2322531,33.97,2019,4,80.34383870519316,-0.805860805860803,Slight negative
484,TATAPOWER,EQ,2019-04-26,67.7,68.1,68.2,67.15,67.65,67.9,67.79,4838776,328015119.65,13845,2065785,42.69,2019,4,80.32275181404705,0.1474926253687503,Slight or No change
485,TATAPOWER,EQ,2019-04-30,67.9,67.9,68.1,66.55,67.7,67.8,67.31,5128196,345174595.5,14530,2502851,48.81,2019,4,80.30030225603917,0.1477104874445967,Slight or No change
486,TATAPOWER,EQ,2019-05-02,67.8,67.55,68.2,66.25,66.4,66.6,66.88,8983855,600852390.95,20586,3357761,37.38,2019,5,80.25741043347784,-1.9145802650957444,Negative
487,TATAPOWER,EQ,2019-05-03,66.6,65.6,68.15,65.4,66.95,66.95,67.17,10461436,702730451.0,29168,1052043,10.06,2019,5,80.20907272330496,-1.253687315634211,Negative
488,TATAPOWER,EQ,2019-05-06,66.95,66.65,67.0,65.6,65.8,65.85,66.14,3484887,230489058.6,11356,1403744,40.28,2019,5,80.19171906146657,-1.1261261261261257,Negative
489,TATAPOWER,EQ,2019-05-07,65.85,66.5,66.5,64.1,64.45,64.35,65.01,6153618,400031493.75,23858,2346311,38.13,2019,5,80.157983879876,-3.8834951456310773,Among top losers
490,TATAPOWER,EQ,2019-05-08,64.35,64.0,64.8,63.2,64.65,64.5,64.29,6615929,425371066.0,23860,3208086,48.49,2019,5,80.12221678160314,-2.0501138952163878,Negative
491,TATAPOWER,EQ,2019-05-09,64.5,64.1,64.95,63.9,64.45,64.4,64.43,5987301,385753051.8,19977,3447645,57.58,2019,5,80.08978244316012,0.07770007770009357,Slight or No change
492,TATAPOWER,EQ,2019-05-10,64.4,64.4,65.3,63.6,63.8,63.8,64.47,5801249,373994345.9,29118,2949787,50.85,2019,5,80.05728645583342,-1.0852713178294615,Negative
493,TATAPOWER,EQ,2019-05-13,63.8,63.8,64.3,61.75,62.5,62.6,63.2,5045201,318860512.0,32892,2607155,51.68,2019,5,80.02705247329112,-2.795031055900632,Negative
